k141_1767_7	Converts heme B (protoheme IX) to heme O by substitution of the vinyl group on carbon 2 of heme B porphyrin ring with a hydroxyethyl farnesyl side group
k141_1767_8	-
k141_1767_9	Cell division protein 48 (CDC48) domain 2
k141_1767_10	Promotes the exchange of GDP for GTP in EF-1-alpha GDP, thus allowing the regeneration of EF-1-alpha GTP that could then be used to form the ternary complex EF-1-alpha GTP AAtRNA
k141_1767_11	Zn-ribbon RNA-binding protein with a function in translation
k141_1767_12	Is involved in the reduction of 2,3- digeranylgeranylglycerophospholipids (unsaturated archaeols) into 2,3-diphytanylglycerophospholipids (saturated archaeols) in the biosynthesis of archaeal membrane lipids. Catalyzes the formation of archaetidic acid (2,3-di-O-phytanyl-sn-glyceryl phosphate) from 2,3-di-O-geranylgeranylglyceryl phosphate (DGGGP) via the hydrogenation of each double bond of the isoprenoid chains
k141_1767_13	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules
k141_1767_14	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules
k141_1767_16	ISXO2-like transposase domain
k141_1860_3	Enoyl-(Acyl carrier protein) reductase
k141_1860_4	-
k141_1860_5	membrane transporter protein
k141_1860_6	-
k141_1860_7	Uncharacterized ACR, COG1430
k141_1860_8	mannose-6-phosphate isomerase
k141_1860_9	glycosyl transferase family 2
k141_1860_10	membrane
k141_1860_13	-
k141_1860_14	iron dependent repressor
k141_1860_15	Large family of predicted nucleotide-binding domains
k141_1860_16	Histidine kinase
k141_1860_18	modulator of DNA gyrase
k141_1860_19	uracil-DNA glycosylase
k141_1860_20	Belongs to the DNA glycosylase MPG family
k141_1860_21	SNARE associated Golgi protein
k141_1860_22	-
k141_1860_23	-
k141_1860_24	Oligopeptide/dipeptide transporter, C-terminal region
k141_1860_25	Transcription elongation factor
k141_1860_26	Catalyzes the attachment of L-aspartate to tRNA(Asp) in a two-step reaction L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp)
k141_1860_27	-
k141_1860_28	-
k141_1860_30	-
k141_1860_31	-
k141_1860_32	-
k141_1860_33	-
k141_1860_34	sister chromatid segregation
k141_1860_35	-
k141_1860_36	-
k141_1860_38	-
k141_148678_1	peptidyl-tyrosine sulfation
k141_148678_2	peptidyl-tyrosine sulfation
k141_148678_3	peptidyl-tyrosine sulfation
k141_148678_4	Cysteine desulfurase
k141_148678_5	tRNA methyl transferase
k141_148678_6	Protein of unknown function DUF111
k141_148678_7	Belongs to the LDH MDH superfamily
k141_148678_8	AIR carboxylase
k141_148678_9	Radical SAM
k141_148678_10	-
k141_148678_11	serine-type endopeptidase activity
k141_2836_2	-
k141_2836_3	cation diffusion facilitator family transporter
k141_2836_4	divalent heavy-metal cations transporter
k141_2836_5	PFAM Multicopper oxidase
k141_2836_6	-
k141_2836_7	-
k141_2836_9	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits
k141_2836_10	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit
k141_2836_11	TIGRFAM glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
k141_2836_12	Belongs to the UPF0284 family
k141_2836_13	Metallo-beta-lactamase superfamily
k141_2836_14	Catalyzes the epimerization of the S- and R-forms of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration. This is a prerequisite for the S- specific NAD(P)H-hydrate dehydratase to allow the repair of both epimers of NAD(P)HX
k141_2836_15	Translin family
k141_2836_16	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
k141_2836_17	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis
k141_2836_18	Belongs to the universal ribosomal protein uS2 family
k141_2836_19	Catalyzes the phosphorylation of (R)-mevalonate (MVA) to (R)-mevalonate 5-phosphate (MVAP). Functions in the mevalonate (MVA) pathway leading to isopentenyl diphosphate (IPP), a key precursor for the biosynthesis of isoprenoid compounds such as archaeal membrane lipids
k141_2836_20	Amino acid kinase family
k141_2836_21	NUDIX domain
k141_2836_22	Belongs to the FPP GGPP synthase family
k141_2836_23	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)
k141_2836_24	2-keto-4-pentenoate hydratase 2-oxohepta-3-ene-1,7-dioic acid hydratase
k141_2836_25	Acetyltransferase (GNAT) family
k141_2836_26	Rieske 2Fe-2S
k141_2836_27	Belongs to the UPF0147 family
k141_2836_28	RNA methylase
k141_2836_29	-
k141_2836_32	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
k141_2836_36	PFAM D12 class N6 adenine-specific DNA methyltransferase
k141_2836_37	Restriction endonuclease BglII
k141_2836_38	Restriction endonuclease BglII
k141_2836_39	DNA methylase
k141_76066_2	Binds to 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome
k141_76066_3	Ribosomal protein L4
k141_76066_4	ribosomal protein L3
k141_76066_5	Putative RNA methyltransferase
k141_76066_6	Proteasome endopeptidase complex
k141_76066_7	Protein of unknown function (DUF1254)
k141_76066_10	Domain of unknown function (DUF371)
k141_76066_11	Glucose sorbosone
k141_76157_4	-
k141_76157_5	glutamine amidotransferase
k141_76157_6	-
k141_76157_7	Toprim domain
k141_76157_8	Belongs to the Glu Leu Phe Val dehydrogenases family
k141_76157_9	regulatory protein, arsR
k141_76157_10	Proteasome endopeptidase complex
k141_76157_11	ubiE/COQ5 methyltransferase family
k141_76157_12	major facilitator superfamily
k141_76157_13	Belongs to the P(II) protein family
k141_76157_14	mttA/Hcf106 family
k141_76157_15	DNA methylase
k141_76157_16	DEAD DEAH box helicase
k141_76157_17	Belongs to the short-chain dehydrogenases reductases (SDR) family
k141_76157_18	DNA Topoisomerase I (eukaryota)
k141_76157_21	Fic/DOC family
k141_76157_23	PFAM Radical SAM domain protein
k141_3028_5	Methyltransferase domain
k141_3028_6	-
k141_3028_7	Transglutaminase-like superfamily
k141_3028_8	-
k141_3028_9	-
k141_3028_14	PFAM blue (type 1) copper domain protein
k141_3028_16	Calcineurin-like phosphoesterase superfamily domain
k141_3028_17	Isocitrate isopropylmalate dehydrogenase
k141_3028_18	Methyltransferase small domain
k141_3028_19	Belongs to the class I-like SAM-binding methyltransferase superfamily. rRNA adenine N(6)-methyltransferase family
k141_3028_20	Protein of unknown function (DUF655)
k141_3028_21	RNA polymerase Rpb4
k141_3028_22	Belongs to the eukaryotic ribosomal protein eL21 family
k141_3028_23	Radical SAM domain protein
k141_3028_24	Involved in DNA repair and in homologous recombination. Binds and assemble on single-stranded DNA to form a nucleoprotein filament. Hydrolyzes ATP in a ssDNA-dependent manner and promotes DNA strand exchange between homologous DNA molecules
k141_3028_26	site-specific DNA-methyltransferase (adenine-specific) activity
k141_3028_27	helicase
k141_3028_29	Type III restriction enzyme, res subunit
k141_3028_30	Protein of unknown function (DUF790)
k141_3028_31	Ribosomal protein S30
k141_3028_32	Radical SAM
k141_3028_33	Iron-sulfur cluster binding domain of dihydroorotate dehydrogenase B
k141_3028_34	Catalyzes the conversion of dihydroorotate to orotate
k141_3028_35	NOSIC (NUC001) domain
k141_149876_2	integrase family
k141_149876_3	-
k141_149876_4	Belongs to the eukaryotic ribosomal protein eL40 family
k141_149876_5	Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The alpha subunit of the enzyme binds the substrates coenzyme A and phosphate, while succinate binding and nucleotide specificity is provided by the beta subunit
k141_149876_6	ATP-grasp domain
k141_149876_7	-
k141_149876_8	Ferritin-like domain
k141_149876_9	Belongs to the class-I aminoacyl-tRNA synthetase family
k141_149876_10	5-formyltetrahydrofolate cyclo-ligase
k141_149876_11	Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate
k141_149876_12	Antibiotic biosynthesis monooxygenase
k141_149876_13	Cupin domain
k141_149876_14	phosphoribosylglycinamide formyltransferase
k141_149876_15	exonuclease of the beta-lactamase fold involved in RNA processing
k141_149876_16	-
k141_3196_3	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro)
k141_3196_4	-
k141_76498_1	-
k141_76498_2	-
k141_76498_3	copper ion binding
k141_76498_4	D-isomer specific 2-hydroxyacid dehydrogenase
k141_76498_5	Multicopper oxidase
k141_76888_1	PFAM Integrase core domain
k141_76888_2	Helicase conserved C-terminal domain
k141_76888_3	Domain of unknown function (DUF1998)
k141_76888_6	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family
k141_76888_7	DNA mismatch endonuclease Vsr
k141_440873_2	PFAM transposase, IS4 family protein
k141_440873_6	PFAM transposase, IS4 family protein
k141_440873_7	zinc finger
k141_440873_8	-
k141_440873_9	protein conserved in archaea
k141_440873_10	TIGRFAM glutamine synthetase, type I
k141_440873_11	PFAM TCP-1 cpn60 chaperonin family
k141_440873_12	Catalyzes the reversible interconversion of serine and glycine with a modified folate serving as the one-carbon carrier. Also exhibits a pteridine-independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism
k141_440873_13	Possesses two activities a DNA synthesis (polymerase) and an exonucleolytic activity that degrades single-stranded DNA in the 3'- to 5'-direction. Has a template-primer preference which is characteristic of a replicative DNA polymerase
k141_440873_14	Prenyltransferase that catalyzes the transfer of the geranylgeranyl moiety of geranylgeranyl diphosphate (GGPP) to the C3 hydroxyl of sn-glycerol-1-phosphate (G1P). This reaction is the first ether-bond-formation step in the biosynthesis of archaeal membrane lipids
k141_440873_15	-
k141_440873_16	-
k141_440873_17	AbrB family
k141_440873_18	-
k141_440873_19	Involved in regulation of DNA replication
k141_440873_20	Possesses two activities a DNA synthesis (polymerase) and an exonucleolytic activity that degrades single-stranded DNA in the 3' to 5' direction. Has a template-primer preference which is characteristic of a replicative DNA polymerase
k141_440873_21	-
k141_440873_23	PFAM blue (type 1) copper domain protein
k141_440873_24	TIGRFAM precorrin-6y C5,15-methyltransferase (decarboxylating), CbiE subunit
k141_440873_25	-
k141_440873_26	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
k141_440873_27	COG1252 NADH dehydrogenase, FAD-containing subunit
k141_440873_28	-
k141_440873_29	Belongs to the small heat shock protein (HSP20) family
k141_440873_30	Cell division protein 48 (CDC48), domain 2
k141_440873_31	-
k141_440873_32	carbon-nitrogen ligase activity, with glutamine as amido-N-donor
k141_440873_33	Stabilizes TBP binding to an archaeal box-A promoter. Also responsible for recruiting RNA polymerase II to the pre- initiation complex (DNA-TBP-TFIIB)
k141_440873_34	small metal-binding protein
k141_441328_1	Domain of unknown function (DUF3883)
k141_441328_2	SNF2 family
k141_441328_3	DNA binding
k141_441328_4	C-5 cytosine-specific DNA methylase
k141_441347_3	-
k141_152386_1	type III restriction enzyme, res subunit
k141_152386_4	Phosphoadenosine phosphosulfate reductase family
k141_152386_7	Protein of unknown function (DUF4007)
k141_152386_8	Beta-eliminating lyase
k141_152386_9	-
k141_152386_10	Alba
k141_152386_11	-
k141_152386_12	Lysine exporter protein LysE YggA
k141_152386_13	PAC2 family
k141_152386_14	Deoxyhypusine synthase
k141_152386_15	Myo-inositol-1-phosphate synthase
k141_152386_16	Nitrilase cyanide hydratase and apolipoprotein N-acyltransferase
k141_152386_17	SMC proteins Flexible Hinge Domain
k141_152386_18	Oligopeptide/dipeptide transporter, C-terminal region
k141_152386_19	Histidine-specific methyltransferase, SAM-dependent
k141_152386_20	DinB superfamily
k141_370221_1	Binds directly to 23S rRNA. Probably involved in E site tRNA release
k141_370221_2	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors
k141_5968_1	Thermolysin metallopeptidase, catalytic domain
k141_5968_3	nucleotidyltransferase activity
k141_5968_4	Staphylococcal nuclease homologue
k141_5968_9	PFAM transposase, IS4 family protein
k141_5968_17	protein adenylyltransferase activity
k141_297041_1	serine-type endopeptidase activity
k141_297041_2	PFAM blue (type 1) copper domain protein
k141_297041_3	-
k141_297041_4	resistance protein
k141_297041_5	ABC 3 transport family
k141_297041_6	PFAM ABC transporter
k141_297041_7	Periplasmic solute binding protein
k141_297041_8	Ribbon-helix-helix protein, copG family
k141_297041_11	-
k141_297041_12	ATP-dependent protease La (LON) substrate-binding domain
k141_297041_13	aspartate carbamoyltransferase
k141_297041_14	Involved in allosteric regulation of aspartate carbamoyltransferase
k141_297041_15	ATP synthase subunit C
k141_297041_17	Produces ATP from ADP in the presence of a proton gradient across the membrane
k141_297041_18	Produces ATP from ADP in the presence of a proton gradient across the membrane. The archaeal beta chain is a regulatory subunit
k141_297041_19	Produces ATP from ADP in the presence of a proton gradient across the membrane. The archaeal alpha chain is a catalytic subunit
k141_297041_20	Produces ATP from ADP in the presence of a proton gradient across the membrane
k141_297041_21	Belongs to the V-ATPase 116 kDa subunit family
k141_297041_22	copper ion binding
k141_297041_23	COG1522 Transcriptional regulators
k141_297041_24	Rhodanese Homology Domain
k141_297041_25	Ammonium Transporter
k141_297041_26	-
k141_297041_27	ATP synthase (C/AC39) subunit
k141_297041_28	-
k141_297041_29	CRISPR-associated protein Cas4
k141_297041_31	-
k141_297041_32	-
k141_297041_33	Catalyzes the reversible phosphorylation of UMP to UDP
k141_297041_34	Metal dependent phosphohydrolases with conserved 'HD' motif.
k141_297041_35	thymidylate kinase
k141_6117_4	DHHA1 domain
k141_6117_5	DoxX family
k141_6117_6	Protein of unknown function (DUF3179)
k141_6117_8	Pyridoxamine 5'-phosphate oxidase
k141_6117_9	peptidyl-tyrosine sulfation
k141_6117_10	-
k141_6117_11	YjgF/chorismate_mutase-like, putative endoribonuclease
k141_6117_13	Sugar-specific transcriptional regulator TrmB
k141_6117_14	conserved protein implicated in secretion
k141_6117_15	-
k141_6117_16	AAA domain (Cdc48 subfamily)
k141_6117_17	carbamoyl-phosphate synthase, small subunit
k141_6117_18	MGS-like domain
k141_6117_19	-
k141_225248_2	-
k141_225248_3	Subtilase family
k141_153711_7	COG1205 Distinct helicase family with a unique C-terminal domain including a metal-binding cysteine cluster
k141_371459_3	Helix-turn-helix diphteria tox regulatory element
k141_371459_4	HNH endonuclease
k141_443337_1	DDE superfamily endonuclease
k141_443337_4	-
k141_443337_6	TIGRFAM CRISPR-associated protein Cas4
k141_443337_7	-
k141_443337_9	methyltransferase
k141_225800_5	COG1525 Micrococcal nuclease (thermonuclease) homologs
k141_225800_10	-
k141_225800_11	-
k141_225800_13	Protein of unknown function DUF262
k141_225800_14	Psort location Cytoplasmic, score
k141_297861_3	-
k141_297861_4	COG0784 FOG CheY-like receiver
k141_297861_5	COG0784 FOG CheY-like receiver
k141_297861_6	COG0784 FOG CheY-like receiver
k141_297861_8	Belongs to the class-I aminoacyl-tRNA synthetase family
k141_297931_2	Fic/DOC family
k141_297931_8	PFAM type II secretion system protein E
k141_7270_1	peptidyl-tyrosine sulfation
k141_7270_2	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
k141_7270_3	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
k141_7270_4	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates
k141_226189_4	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth
k141_7341_2	Part of ribonuclease P, a protein complex that generates mature tRNA molecules by cleaving their 5'-ends
k141_7341_3	Methyltransferase involved in ribosomal biogenesis. Specifically catalyzes the N1-methylation of the pseudouridine corresponding to position 914 in M.jannaschii 16S rRNA
k141_7341_4	-
k141_7341_5	Catalyzes the reduction of ribonucleotides to deoxyribonucleotides. May function to provide a pool of deoxyribonucleotide precursors for DNA repair during oxygen limitation and or for immediate growth after restoration of oxygen
k141_7341_6	Anaerobic ribonucleoside-triphosphate reductase
k141_7341_7	-
k141_7341_8	nucleic-acid-binding protein containing a Zn-ribbon
k141_7341_9	Thiolase, N-terminal domain
k141_7341_10	-
k141_7341_11	Carbon-nitrogen hydrolase
k141_154506_2	-
k141_154506_3	Glyoxalase bleomycin resistance protein dioxygenase
k141_154506_4	Helix-turn-helix XRE-family like proteins
k141_154506_5	small metal-binding protein
k141_154506_6	Pyruvate phosphate dikinase
k141_154506_7	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)
k141_154506_8	Sugar efflux transporter for intercellular exchange
k141_154506_9	DNA polymerase
k141_154506_10	MafB19-like deaminase
k141_154506_11	DEAD DEAH box helicase domain protein
k141_154506_12	-
k141_154506_13	PPIC-type PPIASE domain
k141_154506_16	response regulator, receiver
k141_154506_17	Pyridoxamine 5'-phosphate oxidase
k141_154506_18	-
k141_154506_20	Uncharacterized conserved protein (DUF2203)
k141_372642_1	ISXO2-like transposase domain
k141_372642_2	transposase
k141_372642_3	-
k141_372642_4	PFAM Copper binding proteins, plastocyanin azurin family
k141_372642_5	Cytochrome b subunit of the bc complex
k141_372642_6	PFAM Rieske 2Fe-2S domain
k141_372642_8	Formyl transferase
k141_372642_9	Creatinine amidohydrolase
k141_372642_10	snRNP Sm proteins
k141_372642_11	-
k141_372642_12	Ribose 5-phosphate isomerase
k141_372642_13	sister chromatid segregation
k141_372642_14	Amidohydrolase family
k141_372642_15	zinc-ribbon domain
k141_372642_16	-
k141_372642_17	Thioredoxin
k141_372642_18	Zinc finger domain
k141_372642_19	Signal peptidase
k141_372642_20	Vinylacetyl-CoA Delta-isomerase
k141_372642_21	Succinyl-CoA ligase like flavodoxin domain
k141_372642_22	RNase H
k141_372642_23	-
k141_372642_24	-
k141_372642_25	Bacterial regulatory protein, arsR family
k141_372642_26	Radical SAM
k141_372642_27	-
k141_372642_28	-
k141_372642_30	-
k141_372645_3	Transglutaminase-like superfamily
k141_372645_4	TPR repeat
k141_372645_5	Rhodanese Homology Domain
k141_372645_6	Sulfite reductase
k141_372645_7	Involved in the biosynthesis of the thiazole moiety of thiamine. Catalyzes the conversion of NAD and glycine to adenosine diphosphate 5-(2-hydroxyethyl)-4-methylthiazole-2-carboxylate (ADT), an adenylated thiazole intermediate, using free sulfide as a source of sulfur
k141_372645_12	Probable cobalt transporter subunit (CbtB)
k141_372645_13	Probable cobalt transporter subunit (CbtA)
k141_155054_3	AAA-like domain
k141_155054_4	Part of the Rad50 Mre11 complex, which is involved in the early steps of DNA double-strand break (DSB) repair. The complex may facilitate opening of the processed DNA ends to aid in the recruitment of HerA and NurA. Mre11 binds to DSB ends and has both double-stranded 3'-5' exonuclease activity and single- stranded endonuclease activity
k141_155054_9	AAA domain
k141_155054_14	-
k141_155054_15	Exonuclease
k141_155123_2	LAO AO transport system ATPase
k141_155123_3	Methylmalonyl-CoA mutase
k141_155123_4	PFAM transposase, IS4 family protein
k141_226854_2	HYR domain
k141_298761_4	Lrp/AsnC ligand binding domain
k141_298761_5	DEAD DEAH box helicase
k141_298761_6	COG1651 Protein-disulfide isomerase
k141_298761_12	HNH endonuclease
k141_82075_1	Helix-turn-helix of DDE superfamily endonuclease
k141_82075_9	UPF0126 domain
k141_82075_10	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors
k141_82075_14	-
k141_82291_3	COG3436 Transposase and inactivated derivatives
k141_82291_5	PFAM Ferritin, Dps family protein
k141_82291_7	-
k141_82291_8	-
k141_82291_10	Pyridoxamine 5'-phosphate oxidase
k141_82291_11	-
k141_82291_12	-
k141_82291_13	Belongs to the class-I aminoacyl-tRNA synthetase family
k141_82291_14	Histone acetyltransferase
k141_82291_16	Sodium hydrogen exchanger
k141_82291_18	Phosphoribosylformylglycinamidine cyclo-ligase
k141_82291_19	PAC2 family
k141_82291_20	-
k141_82291_21	Sodium/calcium exchanger protein
k141_82291_22	modulator of DNA gyrase
k141_82291_23	Radical SAM
k141_82291_24	Radical SAM
k141_82291_25	Trypsin-like serine protease with C-terminal PDZ domain
k141_82291_26	Glycosyl transferase family 21
k141_82291_27	PFAM Polyketide cyclase dehydrase and lipid transport
k141_82291_29	Putative tRNA binding domain
k141_82291_30	General factor that plays a role in the activation of archaeal genes transcribed by RNA polymerase. Binds specifically to the TATA box promoter element which lies close to the position of transcription initiation
k141_82291_31	Protein of unknown function (DUF1512)
k141_82291_32	metalloendopeptidase activity
k141_82291_33	Removes the N-terminal methionine from nascent proteins. The N-terminal methionine is often cleaved when the second residue in the primary sequence is small and uncharged (Met-Ala-, Cys, Gly, Pro, Ser, Thr, or Val)
k141_82291_35	Lamin Tail Domain
k141_82291_36	Ribosome biogenesis protein, C-terminal
k141_82291_37	Bacterial extracellular solute-binding proteins, family 5 Middle
k141_82291_38	-
k141_82291_39	Predicted membrane protein (DUF2070)
k141_82291_40	Sec61beta family
k141_155824_1	Belongs to the IlvD Edd family
k141_300239_5	-
k141_300239_6	Prephenate dehydratase
k141_300239_7	Non-catalytic component of the exosome, which is a complex involved in RNA degradation. Increases the RNA binding and the efficiency of RNA degradation. Helpful for the interaction of the exosome with A-poor RNAs
k141_300239_8	Zinc-binding dehydrogenase
k141_300239_9	Tetratricopeptide repeat
k141_300239_10	Diphthamide biosynthesis
k141_300239_11	PFAM transposase, IS4 family protein
k141_300981_1	Aldo/keto reductase family
k141_300981_2	-
k141_300981_9	COG1525 Micrococcal nuclease (thermonuclease) homologs
k141_300981_13	Nitroreductase 436308.Nmar_1270
k141_300981_14	-
k141_300981_15	Uracil-DNA glycosylase
k141_300981_17	Protein of unknown function DUF72
k141_300981_18	SNARE associated Golgi protein
k141_300981_19	-
k141_300981_20	Bacterial regulatory protein, arsR family
k141_300981_21	-
k141_300981_22	CHRD domain
